出現形	正解	予測
浮腫軽減	浮腫	浮腫
胃液様	嘔吐症	嘔吐症
右鼡径部出血	出血	皮下出血
右肺上葉肺炎	肺炎	肺炎
膠原病外来	膠原病	膠原病
門亢症	門脈圧亢進症	腸炎
在型食道癌	食道癌	食道障害
創内異物	外傷性異物	結腸癌
膀胱内尿貯留	後腹膜尿貯留	腹水症
肢痛	疼痛	疼痛
肺結核性腹膜炎	結核性腹膜炎	肺炎
腸管内血腫	血腫	血腫
ネフローゼ状態	ネフローゼ症候群	ネフローゼ症候群
軽度僧帽弁逆流症	僧帽弁逆流症	僧帽弁逆流症
前胸部粉瘤	粉瘤	粉瘤
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	
しびれがきつい	しびれ感	しびれ感
両側内耳奇形	内耳先天奇形	内耳先天奇形
完全右脚ブロック指摘	完全右脚ブロック	完全右脚ブロック
肛門部潰瘍	肛門潰瘍	肛門潰瘍
臀部紅斑	紅斑症	紅斑症
アレルギ—性鼻炎	アレルギー性鼻炎	アレルギー性鼻炎
末節骨骨折	骨折	骨折
脊椎症性変化	脊椎症	脊椎症
腸閉塞気味	イレウス	イレウス
浅呼吸	呼吸困難	頻呼吸
無症候性狭心症	狭心症	狭心症
右顎下リンパ節腫脹	顎下リンパ節腫脹	顎下リンパ節腫脹
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	側頭葉海綿状血管腫
直腸癌術後直腸癌	直腸癌	直腸癌
痛覚消失	異常知覚	異常知覚
膵炎再燃	膵炎	膵炎
肘頭部潰瘍	前腕皮膚潰瘍	趾壊死
反復性腸閉塞	イレウス	腸狭窄
胎児腹水	胎児水腫	腹水症
失見当識障害	見当識障害	見当識障害
皮膚ツルゴール低下	脱水症	
右肩悪性軟部腫瘍	悪性軟部腫瘍	悪性軟部腫瘍
非定型うつ	非定型うつ病	非定型うつ病
右中指スワンネック変形肩関節	スワンネック変形	スワンネック変形
胸郭運動異常	胸郭異常	胸郭異常
前頭蓋底腫瘍	頭蓋底腫瘍	肺腫瘍
腹部肥満	肥満症	肥満症
Ｓ状結腸粘膜下腫瘤	腫瘤	胃粘膜下腫瘍
両側下腿圧痕性浮腫	下腿浮腫	下腿浮腫
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	動脈瘤様骨のう腫
軟性腫瘤	腫瘤	腫瘤
本日疼痛	疼痛	疼痛
出血軽度	出血	出血
軽度間歇性跛行	間欠性跛行	間欠性跛行
蛋白血症	異常蛋白血症	出血
不眠時２錠	不眠症	不眠症
後縦隔膿瘍	縦隔膿瘍	膿瘍
胸水排出	胸水貯留	胸水貯留
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	ＡＩＤＳ
尺側神経麻痺	尺骨神経麻痺	尺骨神経麻痺
徐脈等	徐脈	徐脈
てんかんの発作	てんかん	てんかん
腹部大動脈石灰化	大動脈石灰化症	腹部腫瘤
サルコイドーシス疑	サルコイドーシス	サルコイドーシス
左片麻痺	片麻痺	片麻痺
足部冷感	下肢冷感	下肢冷感
下痢〜水様便	下痢症	下痢症
コレステロールポリープ	ポリープ	
１型糖尿除	糖尿	糖尿
関節固縮	関節拘縮	関節拘縮
肺多型癌	癌	肺癌
慢性アレルギ—性鼻炎	アレルギー性鼻炎	アレルギー性鼻炎
下顎骨正中部骨折	下顎正中部骨折	下顎骨骨折
後嘔吐	嘔吐症	嘔吐症
気分不快出現	悪心	悪心
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	Ａ群連鎖球菌敗血症
内腸骨静脈血栓症	静脈血栓症	静脈血栓症
軽度咽頭期嚥下障害	嚥下障害	嚥下障害
舌根扁桃炎	扁桃炎	扁桃炎
右肺上葉小細胞癌	上葉小細胞肺癌	上葉肺癌
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	胃炎
脊椎側弯症	脊柱側弯症	
悪心Ｇ１	悪心	悪心
上腹部鈍痛	上腹部痛	鈍痛
脊髄視神経炎	視神経炎	脊髄炎
本日血尿	血尿	血尿
クラミジア頸管炎	クラミジア頚管炎	クラミジア頚管炎
性急性リンパ性白血病	急性リンパ性白血病	
周囲リンパ節腫大	リンパ節腫大	鼡径部腫脹
印環細胞癌	癌	癌
６月肝転移	転移性肝腫瘍	
左内頸動脈中等度狭窄	頚動脈硬化症	動脈狭窄
左外耳道閉鎖	外耳道閉鎖	外耳道閉鎖
右鼡径部ヘルニア	鼡径ヘルニア	鼡径ヘルニア
ＭＬＦ症候群	核間性眼筋麻痺	骨髄異形成症候群
醜形恐怖	醜形恐怖症	醜形恐怖症
肩関節疼痛	肩関節痛症	疼痛
右手痺れ	上肢しびれ	上肢しびれ
逆流感	胃食道逆流症	そう痒
播種性クリプトコックス症	播種性クリプトコッカス症	播種性クリプトコッカス症
左尿管導管吻合部狭窄	吻合部狭窄	吻合部狭窄
口唇落屑	皮膚落屑	鱗屑
時折不整	不整脈	不整脈
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	僧帽弁狭窄症
伸筋腱脱臼	脱臼	脱臼
両下腿潰瘍	下腿皮膚潰瘍	腸潰瘍
内転障害	眼球運動痙攣	肝障害
びまん性リンパ腫	リンパ腫	腫瘍
多発嚢胞腎	多発性のう胞腎	多発脂肪腫
足首骨折	足関節骨折	骨折
右目白内障	白内障	白内障
嘔吐１回	嘔吐症	嘔吐症
深夜低血糖	夜間低血糖症	高血糖症
過敏症状	過敏症	過敏症
高Ｂｉｌ血症	高ビリルビン血症	Ｂ型肝炎
右足小指骨折	小指骨折	小指骨折
第一腰椎破裂骨折	腰椎破裂骨折	腰椎破裂骨折
せん妄発言	せん妄	せん妄
ヒステリー症状	ヒステリー反応	ヒステリー反応
歩行時創部痛	術創部痛	疼痛
パニック	パニック障害	パニック障害
正色素性正球性貧血	正球性正色素性貧血	正色素性貧血
右足腫脹	足部腫脹	足部腫脹
両肺胸膜肥厚	胸膜肥厚	胸膜肥厚
ＡＰＳ	抗リン脂質抗体症候群	歯周炎
脳圧亢進症状	頭蓋内圧亢進症	圧痛
眼鏡　近視	近視	
二次性ヘモクロマトーシス	ヘモクロマトーシス	ヘモクロマトーシス
潜在性副甲状腺機能低下症	副甲状腺機能低下症	副甲状腺機能低下症
両眼瞼黄色腫	眼瞼黄色腫	紅皮症
右内腸骨動脈狭窄	動脈狭窄	腸骨動脈閉塞症
正中頚嚢胞	正中頚のう胞	正中頚のう胞
両側尿管結石	尿管結石症	尿管結石症
高血圧状態	高血圧症	高血圧症
喀血症状	喀血	喀血
指発赤	発赤	発赤
Ⅱａ型高脂血症	高脂血症	高脂血症
右手橈骨骨折	橈骨骨折	手骨骨折
右睾丸痛	精巣痛	精巣痛
本日血便	血便	血便
回腸出血	腸出血	出血
左副腎出血	副腎出血	副腎出血
後頭蓋下髄膜腫	髄膜腫	髄膜脳炎
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	急性前壁中隔心筋梗塞
右顔面部帯状疱疹	顔面帯状疱疹	顔面帯状疱疹
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	
傍腹部大動脈リンパ節腫大	リンパ節腫大	大動脈炎症候群
左上腕脂肪腫	上腕脂肪腫	脂肪腫
尿道口発赤	発赤	発赤
冠動脈狭窄症	冠状動脈狭窄症	冠動脈疾患
膵石灰化	膵石灰化症	膵石灰化症
丘疹様	丘疹	丘疹
肺上葉原発性肺癌	原発性肺癌	原発性肺癌
労作時胸部不快	労作時呼吸困難	胸内苦悶
２型＋ステロイド性糖尿病	ステロイド糖尿病	ステロイド糖尿病
腫瘤縮小	腫瘤	腫瘤
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	
グル音異常	異常腸音	異常腸音
鉄吸収障害	鉄欠乏症	鉄欠乏症
水中毒症状	水中毒	水中毒
鼻中隔彎曲	鼻中隔弯曲症	
本日右眼白内障	白内障	白内障
過敏性腸症侯群	過敏性腸症候群	過敏性腸症候群
会話性幻聴	幻聴	幻聴
筋疲労感	筋疲労	筋疲労
水疱後びらん	水疱症	水疱症
胆管内結石	胆管結石症	胆管結石症
時々せん妄	せん妄	せん妄
処置後膵炎	膵炎	膵炎
術後右反回神経麻痺	術後性反回神経麻痺	反回神経麻痺
反復性細菌感染	細菌感染症	細菌感染症
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	頻拍症
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	末梢性顔面神経麻痺
皮膚軟部組織感染症	皮膚感染症	皮膚感染症
腰痛ヘルニア	椎間板ヘルニア性腰痛症	腰ヘルニア
イレウス合併	イレウス	イレウス
息苦しく	呼吸困難	呼吸困難
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	肺好酸球性肉芽腫症
無菌性腸炎	非感染性腸炎	腸炎
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	血管腫
両側眼瞼下垂症	眼瞼下垂症	眼瞼下垂症
両側性結核性胸膜炎	結核性胸膜炎	結核性胸膜炎
甲状腺機能亢進症状	甲状腺機能亢進症	甲状腺機能亢進症
平坦Ｔ波	心電図異常	心電図異常
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	
後頭部打撲	頭部打撲	頭部打撲
薬剤性過敏症候群	薬剤性過敏症症候群	薬剤性過敏症症候群
両側喉頭肉芽腫	喉頭肉芽腫	喉頭肉芽腫
ふらつきあり	めまい	めまい
右鼡径ヘルニア	鼡径ヘルニア	鼡径ヘルニア
職業性ストレス	急性ストレス反応	多血症
卵管水腫	卵管留水症	卵管留水症
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	転移性扁平上皮癌
外気胸	気胸	気胸
ポリープ数個	ポリープ	ポリープ
右低音障害型感音難聴	急性低音障害型感音難聴	低音障害型難聴
外陰部血腫	外陰血腫	外陰血腫
左乳突蜂巣炎	乳様突起炎	蜂巣炎
未破裂左内頸動脈瘤	内頚動脈瘤	未破裂脳動脈瘤
中咽頭側壁扁平上皮癌	癌	中咽頭側壁癌
ＥＶＡＮＳ症候群	エバンス症候群	エバンス症候群
右聴神経腫瘍	聴神経腫瘍	聴神経腫瘍
両肺多発結節性陰影	胸部異常陰影	肺部異常陰影
左血腫	血腫	血腫
早期乳癌	乳癌	乳癌
脾臓腫瘤	腫瘤	腫瘤
多発髄膜腫	多発性髄膜腫	髄膜腫
術中出血多	多量出血	出血
先天性嚢胞肺	先天性のう胞肺	先天性のう胞肺
手背部疼痛	手背部痛	手背部痛
腹部大動脈嚢状瘤	腹部大動脈瘤	腹部大動脈瘤
腫瘍感染合併	腫瘍	腫瘍
ＩＰ合併	間質性肺炎	膵癌
左腫瘤	腫瘤	腫瘤
ゾメタ骨髄炎	骨髄炎	骨髄炎
葉酸欠乏	葉酸欠乏症	葉酸欠乏症
右胸膜原発血管肉腫	血管肉腫	心臓血管肉腫
拘縮気味	筋拘縮症	便秘症
手関節圧痛	圧痛	圧痛
浮腫残存	浮腫	浮腫
非てんかん性心因性発作	てんかん	てんかん
鼻口蓋管嚢胞	鼻口蓋管のう胞	鼻口蓋管のう胞
下腸間膜動脈閉塞	腸間膜動脈塞栓症	腸間膜動脈塞栓症
右中大脳動脈領域梗塞	中大脳動脈閉塞症	中大脳動脈塞栓症
消化管腫瘤	腫瘤	腫瘤
脛骨前面圧痕性浮腫	浮腫	脛骨腫瘍
多少眠気	非器質性過眠症	嘔気
高濃度腫瘤	腫瘤	腫瘤
ＤＧＥ症状	消化管術後後遺症	後出血
過形成性ポリープ	胃過形成ポリープ	胸膜斑
日光アレルギー	光線過敏症	
両膝痛	膝関節痛	関節痛
こわばりあり	こわばり	こわばり
慢性炎症性腸疾患	腸炎	慢性腸炎
尺骨頭脱臼	脱臼	脱臼
けいれん症状	痙攣	めまい
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	三尖弁閉鎖不全症
肺炎併発	肺炎	肺炎
右下肢感覚鈍麻	感覚異常症	知覚鈍麻
第二度房室ブロック	第２度房室ブロック	
慢性進行性肺アスペルギルス症	肺アスペルギルス症	慢性壊死性肺アスペルギルス症
点状発赤	発赤	発赤
白血病化	白血病	白血病
消退性発赤	発赤	発赤
ヒステリー	ヒステリー反応	ヒステリー反応
手指皮疹	発疹	発疹
残尿	残尿感	残尿感
腫脹圧痛	圧痛	圧痛
ループスアンチコアグラント陰性	ループスアンチコアグラント	ループスアンチコアグラント
両肺気胸	気胸	気胸
右肺胸水貯留	胸水貯留	胸水貯留
血性吐物	吐血	嘔吐症
両側腓骨神経麻痺	腓骨神経麻痺	腓骨神経麻痺
廃用	廃用症候群	廃用症候群
浮動感	めまい	めまい
軽度右室肥大	右室肥大	右室肥大
右膝蜂窩織炎	膝部蜂巣炎	蜂窩織炎
強制換気	人工呼吸器装着状態	
２型＋ステロイド糖尿病	ステロイド糖尿病	ステロイド糖尿病
左下肢ガス壊疽	ガス壊疽	ガス壊疽
低血糖用	低血糖	低血糖
喚語障害	不全失語症	肝障害
右足底潰瘍	足底皮膚潰瘍	足底皮膚潰瘍
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	網膜静脈分枝閉塞症
腹痛時	腹痛症	腹痛症
多動多弁	多動性障害	多動性障害
右手背浮腫	限局性浮腫	手背膿瘍
足趾しびれ	下肢しびれ	下肢しびれ
突然意識障害	意識障害	意識障害
足底痺れ	しびれ感	しびれ感
角膜ヘルペス	ヘルペス角膜炎	角膜炎
食思不振症状	食欲不振	食欲不振
細菌性食道炎	食道炎	食道炎
開大代謝性アシドーシス	代謝性アシドーシス	代謝性アシドーシス
心因性過食症	心因性過食	心因性過食
術後肺転移	転移性肺腫瘍	肺癌
転移性腫瘤	転移性腫瘍	転移性腫瘍
夜間尿意	夜間頻尿症	夜間頻尿症
右下腿腫脹	下腿腫脹	下腿腫脹
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	皮脂欠乏性湿疹
足爪白鮮	足爪白癬	足爪白癬
神経性疼痛	神経痛	神経痛
房室接合部調律	異所性調律	
末梢循環不全徴候	末梢循環不全	末梢循環不全
眼瞼下垂自覚	眼瞼下垂症	眼瞼下垂症
右上顎洞乳頭腫	上顎洞乳頭腫	上顎洞乳頭腫
帯状疱疹拡大	帯状疱疹	帯状疱疹
左尾状核ラクナ硬塞	ラクナ梗塞	
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	腸狭窄
めまいの発作	めまい	めまい
呼吸切迫	急性呼吸窮迫症候群	呼吸促迫
劇症型連鎖球菌感染症	連鎖球菌感染症	溶連菌感染症
腹部疝痛	仙痛	仙痛
胆嚢多発ポリープ	胆のうポリープ	ポリープ
柑皮症	カロチン血症	カロチン血症
浮腫状	浮腫	浮腫
陰部掻痒	外陰部そう痒症	そう痒
十二指腸多発びらん	十二指腸びらん	十二指腸びらん
前立性肥大症	前立腺肥大症	前立腺肥大症
嘔気状況	嘔気	嘔気
両側眼球外転障害	眼球運動障害	眼球運動障害
元々浮腫	浮腫	浮腫
左小脳出血	小脳出血	小脳出血
躁うつ	躁うつ病	躁うつ病
夜間失禁	尿失禁症	尿失禁症
ベージェット病	ベーチェット病	
元来頭痛	頭痛	頭痛
褥瘡発生リスク低い	褥瘡	褥瘡
下部直腸癌	直腸癌	直腸癌
両側総腸骨動脈狭窄	総腸骨動脈狭窄	総腸骨動脈狭窄
牽引痛	牽引性頭痛	牽引性頭痛
Ⅱ度熱傷	熱傷	熱傷
重度感覚障害	体感異常	知覚障害
両側肺尖部進行性胸膜肥厚	胸膜肥厚	
婦人入院脳梗塞	脳梗塞	脳梗塞
炎症性ポリープ多発	ポリープ	ポリープ
右坐骨結節転移再発	転移性腫瘍	転移性肺腫瘍
ダンピング症候群併発	ダンピング症候群	ダンピング症候群
右上肢痺れ	しびれ感	上肢しびれ
ＭＣＴＤ	混合性結合組織病	中大脳動脈血栓症
ループスアンチコアグラント陽性	ループスアンチコアグラント	ループスアンチコアグラント
昨日水様便	下痢症	下痢症
気分不快増強	悪心	悪心
拡張期高血圧	高血圧症	高血圧症
右気管支肺炎	気管支肺炎	気管支肺炎
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	リンパ節腫大
右低音部感音難聴	感音難聴	感音難聴
ＰＨＴ	肺高血圧症	静脈炎
夜間失見当	見当識障害	見当識障害
劇症型髄膜炎菌感染症	髄膜炎菌感染症	肺炎球菌感染症
物忘れ気	健忘症	健忘症
両難聴	難聴	難聴
左腎細胞癌	腎細胞癌	腎細胞癌
多発膵転移	転移性膵腫瘍	膵癌
両眼白内障手	白内障	白内障
右手関節滑膜炎	滑膜炎	手関節炎
膠原病由来	膠原病	膠原病
声門上喉頭癌	喉頭癌	喉頭癌
右膝メルケル細胞癌	メルケル細胞癌	メルケル細胞癌
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	椎骨動脈狭窄症
加害妄想	妄想反応	被害妄想
嚢胞性胸腺腫	胸腺腫	胸腺腫
急性乳突洞炎	急性中耳炎	急性中耳炎
舌内リンパ節転移	リンパ節転移	舌癌
悪性リンパ腫既往	悪性リンパ腫	悪性リンパ腫
左肺下葉腫瘤影	肺腫瘤	肺部異常陰影
Ｌ３圧迫骨折	圧迫骨折	手骨骨折
左感音性難聴	感音難聴	感音難聴
腎臓疾患	腎疾患	腎疾患
ＣＯＰＤＩ期	慢性閉塞性肺疾患	肺癌
転倒歴多数	よろめき歩行	丘疹
ＤＩＨＳ	薬疹	薬疹
夜勤帯下血	下血	下血
インスリン依存性糖尿病	１型糖尿病	１型糖尿病
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	椎間板ヘルニア
右眼網膜裂孔	網膜裂孔	網膜裂孔
拍動性疼痛	疼痛	疼痛
下血増悪	下血	下血
ＤＭ性腎不全	糖尿病性腎不全	腎不全
膝関節軽度屈曲拘縮	屈曲拘縮	膝関節屈曲拘縮
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	白血病
肺動脈弁閉鎖不全	肺動脈弁閉鎖	肺動脈弁閉鎖
熱感軽度	ほてり	浮腫
重度不眠	不眠症	不眠症
咀嚼困難感	咀嚼障害	咀嚼障害
食道圧迫	食道圧迫症	食道圧迫症
両足関節痛	足関節痛	足関節痛
術後肝転移	転移性肝癌	肝癌
朝低血糖	低血糖	低血糖
喘息疑い	咳喘息	せん妄
顔皮疹	発疹	湿疹
子宮筋腫有	子宮筋腫	子宮筋腫
淡明細胞型腎細胞癌	腎細胞癌	腎細胞癌
浮腫生	浮腫	浮腫
再出血徴候	出血	出血
アシネトバクター敗血症	敗血症	
左自然気胸再発	自然気胸	自然気胸
高度肥満２型糖尿病	２型糖尿病	肥満症
右大腿骨骨肉腫	大腿骨骨肉腫	骨肉腫
左腎盂腎炎治癒後	腎盂腎炎	腎盂腎炎
二次性水頭症	外傷後水頭症	水頭症
ダグラス窩播種	腹膜播種	腹膜播種
左室拡張能低下	左室不全	脳炎
ウィルス感染症	ウイルス感染症	ウイルス感染症
左手尺骨神経麻痺	尺骨神経麻痺	尺骨神経麻痺
周期性呼吸時折	周期性呼吸	周期性呼吸
異常帯下	帯下	帯下
多発性大腸ポリープ	大腸ポリープ	大腸ポリープ
糖尿病用	糖尿病	糖尿病
術前心電図異常	心電図異常	心電図異常
中耳炎症状	中耳炎	中耳炎
脱力症状	脱力感	脱力感
上半身掻痒感	そう痒	そう痒
動揺性めまい	めまい	めまい
褥瘡発生歴	褥瘡	褥瘡
水分摂取困難	嚥下障害	不眠症
趾爪囲炎	爪囲炎	爪囲炎
右下葉原発低分化腺癌	癌	肺腺癌
挙上期誤嚥	異物誤嚥	
腹部膨満増強	腹部膨満	腹部膨満
右副腎腫瘍摘出術	副腎腫瘍	副腎腫瘍
右鎖骨痛	鎖骨痛	鎖骨痛
細菌性扁桃炎	扁桃炎	扁桃炎
左歯性上顎洞炎	歯性上顎洞炎	歯性上顎洞炎
重度歯周病	歯周症	歯周症
正常圧緑内障	緑内障	緑内障
梗塞後出血	出血性脳梗塞	出血
骨髄異型性症候群	骨髄異形成症候群	骨髄異形成症候群
光線過敏	光線過敏症	光線過敏症
副睾丸炎	精巣炎	精巣炎
虚脱病変	虚脱	虚脱
慢性アレルギー性鼻炎	季節性アレルギー性鼻炎	アレルギー性鼻炎
肘痛	肘関節痛	肘関節痛
夕食前低血糖	低血糖	低血糖
先天性代謝異常症	代謝障害	代謝障害
単頸双角子宮	双角子宮	双角子宮
原発性肺高血圧症	肺高血圧症	肺高血圧症
左眼加齢性黄斑変性症	加齢黄斑変性	加齢黄斑変性
左鎖骨リンパ節転移	リンパ節転移	鎖骨腫瘍
殿部色素沈着	色素異常症	色素異常症
舌浮腫	浮腫	舌炎
ストレス性潰瘍	ストレス潰瘍	ストレス潰瘍
舌損傷	損傷	損傷
発熱下	発熱	発熱
失見当識発言	見当識障害	見当識障害
右眼内悪性リンパ腫	眼窩悪性リンパ腫	眼内炎
腹部大動脈狭窄	大動脈狭窄症	腹部大動脈塞栓症
右季肋部自発痛	季肋部痛	季肋部痛
軽度痺れ	しびれ感	しびれ感
星芒状血管腫	血管腫	血管腫
右房内腫瘤	腫瘤	乳房腫瘤
Ｓ状結腸転移	転移性消化器腫瘍	Ｓ状結腸癌
全身掻痒感	そう痒	そう痒
右手舟状骨骨折	手舟状骨骨折	手舟状骨骨折
肉芽腫性腸疾患	腸疾患	末梢循環不全
両足圧痕性浮腫	浮腫	下肢浮腫
発作後精神病	精神病	精神病
虫垂粘液嚢胞腺腫	虫垂粘液のう胞	虫垂粘液のう胞
四肢水疱	水疱症	水疱症
右足趾骨髄炎	趾骨髄炎	趾骨髄炎
若年性リウマチ	関節リウマチ	急性疼痛
体陽性脳炎	脳炎	脳炎
境界域ＤＭ	糖尿病	糖尿病
結節性不整脈	不整脈	不整脈
劇症敗血症	敗血症	敗血症
慢性血腫	血腫	血腫
骨破壊病変	関節リウマチ	癌
眼窩部痛	眼痛	眼窩骨折
昨日不眠	不眠症	不眠症
頚椎脊柱管狭窄症	頚部脊柱管狭窄症	脊柱管狭窄症
発赤域	発赤	発赤
膵頭部転移	転移性膵腫瘍	膵頭部癌
高度肝障害	肝障害	肝障害
右肺下葉腫瘍	肺腫瘍	下葉肺癌
口腔内発赤腫脹	発赤	発赤
中咽頭再発腫瘍	咽頭腫瘍	中咽頭癌
左下肢冷感	下肢冷感	下肢冷感
大腫瘍	腫瘍	腫瘍
胸骨肋骨転移	肋骨転移	肋骨転移
重症心身障害児	重症心身障害	重症心身障害
腹部軽度膨隆	腹部膨満	腹部膨満
リンパ管症	癌性リンパ管症	リンパ管炎
遷延性抑うつ状態	うつ状態	老年期うつ病
結核性強膜炎	結核性胸膜炎	強膜炎
下腿筋萎縮	筋萎縮症	筋萎縮症
膵頭癌	癌	膵癌
ＶＡＨＳ	ウイルス関連血球貪食症候群	Ａ型肝炎
圧痛自発痛	圧痛	圧痛
痰中等量引ける	喀痰	喀痰
放射線障害	放射線宿酔	放射線宿酔
浅眠	不眠症	不眠症
反射異常	異常反射	姿勢異常
慢性間質性腎炎	慢性尿細管間質性腎炎	慢性腎炎症候群
脳溢血	脳卒中	脳卒中
右下肢深部静脈血栓症	下肢静脈血栓症	深部静脈血栓症
カテーテル感染	カテーテル感染症	カテーテル感染症
腫瘍多発	腫瘍	腫瘍
背部筋緊張高い	筋強直	
全身紅斑	紅斑症	紅斑症
しびれてる感	しびれ感	しびれ感
少量尿失禁	尿失禁症	尿失禁症
脳腫瘍切除	脳腫瘍	脳腫瘍
右側下顎骨体部骨折	下顎骨骨折	下顎骨骨折
高血糖是正	高血糖症	高血糖症
腫瘤拡大	腫瘤	腫瘤
病原性大腸菌	病原性大腸菌感染症	大腸菌感染症
耳小骨奇形	耳小骨の先天奇形	奇形
全身性紫斑	全身性紫斑病	全身性紫斑病
微小多発脳梗塞	多発性脳梗塞	多発性脳梗塞
右股関節亜脱臼	股関節亜脱臼	股関節亜脱臼
糸球体血尿	血尿	血尿
左橈骨神経麻痺	橈骨神経麻痺	橈骨神経麻痺
全身性間代性痙攣	間代性痙攣	間代性痙攣
右肋間痛	肋間痛	肋間痛
右続発性緑内障	続発性緑内障	続発性緑内障
軟骨腫	骨軟骨腫	軟骨肉腫
開大性代謝性アシドーシス	代謝性アシドーシス	代謝性アシドーシス
パニック様症状	全般性不安障害	パニック障害
胆嚢充満結石	胆のう結石症	膵石
左上葉肺転移	転移性肺腫瘍	肺癌
軽度しびれ感	しびれ感	しびれ感
意識レベル低	意識障害	意識障害
爪囲紅斑	爪囲炎	爪囲炎
子宮頸癌Ｉｂ１期	子宮頚癌	子宮頚癌
感覚性運動失調	運動失調	運動失調
両側鎖骨上窩リンパ節腫大	リンパ節腫大	鎖骨上リンパ節腫脹
中枢性めまい	中枢性めまい症	中枢性めまい症
関節滑膜炎	滑膜炎	関節炎
続発性膜性腎症	膜性腎症	膜性腎症
立位保持困難	四肢筋力低下	筋力低下
先天性風疹症侯群	先天性風疹症候群	先天性風疹症候群
左足痺れ	しびれ感	しびれ感
Ｒｉｅｄｅｌ甲状腺炎	線維性甲状腺腫	
椎骨動脈狭窄	椎骨動脈狭窄症	椎骨動脈狭窄症
活動性肺結核症	活動性肺結核	活動性肺結核
鼻腔化膿性肉芽腫	細菌性肉芽腫症	鼻腔腫瘍
痙攣発作再発	痙攣発作	痙攣発作
右脛骨内果骨折	足関節内果骨折	足関節内果骨折
左胸膜転移	胸膜播種	胸膜腫瘍
卵巣腫瘍再発	卵巣腫瘍	卵巣腫瘍
右肺中葉転移	転移性肺癌	中葉肺癌
下腿筋痛	下肢筋肉痛	筋肉痛
右大腰筋血腫	血腫	血腫
十二指腸潰瘍再発	慢性十二指腸潰瘍	十二指腸潰瘍
Ａｆ不変	心室細動	心室細動
左下腿部帯状疱疹	帯状疱疹	下腿痛
顔面麻痺１	顔面神経麻痺	しびれ感
巨大腫瘤	腫瘤	腫瘤
右足関節腫脹	足関節腫脹	足関節腫脹
外陰部湿疹	湿疹	外陰部皮膚炎
両肺副雑音	胸部音異常	副腎異常
腎機能異常	腎機能検査異常	腎障害
姿勢障害	姿勢異常	姿勢異常
左肘頭開放骨折	開放骨折	
イレウス発生	イレウス	イレウス
若干硬結	硬結	硬結
左骨盤内リンパ嚢胞	骨盤部感染性リンパのう胞	骨盤内腫瘤
発作性３度房室ブロック	第３度房室ブロック	
身体損傷	損傷	損傷
右大腿骨骨腫瘍	大腿骨腫瘍	骨腫瘍
慢性胆嚢炎	慢性胆のう炎	慢性胆のう炎
偽性高Ｋ血症	高カリウム血症	高血圧症
反応性胸水	胸水貯留	胸水貯留
元々痛み	疼痛	疼痛
骨盤内膜症	骨盤子宮内膜症	骨盤痛
右耳下腺腫瘤	耳下腺腫瘤	耳下腺腫瘤
肝形質細胞腫	形質細胞腫	形質細胞腫
躁病相	躁状態	躁うつ病
易出血傾向	出血傾向	出血傾向
ジューリング疱疹状皮膚炎	ジューリング病	ジューリング病
末梢発赤	発赤	発赤
部分性脂肪萎縮症	部分的脂肪萎縮症	部分的脂肪萎縮症
亜急性脊髄連合変性症	亜急性連合性脊髄変性症	亜急性連合性脊髄変性症
副腎偶発腫	良性副腎皮質腫瘍	副腎腫瘍
右下腿紅斑	紅斑症	紅斑症
腸管通過障害	消化管狭窄	消化管障害
努力様呼吸	起坐呼吸	起坐呼吸
膿疱形成	膿疱	膿疱
左卵巣膿瘍	卵巣膿瘍	卵巣膿瘍
発赤皮疹	発疹	発赤
赤痢アメーバ大腸炎	アメーバ赤痢	アメーバ赤痢
サイトメガロウイルス感染	サイトメガロウイルス感染症	サイトメガロウイルス感染症
Ｇｒａｄｅ　３肝障害	肝障害	肝障害
低ＡＬＢ血症	低アルブミン血症	低リン血症
Ⅱ型糖尿病	２型糖尿病	糖尿病
両顎関節痛	顎関節痛	顎関節痛
